state,district,year,quarter,user_count
Manipur,senapati district,2022,3,2492
Manipur,pherzawl district,2022,3,992
Manipur,churachandpur district,2022,3,35081
Manipur,tengnoupal district,2022,3,8913
Manipur,imphal west district,2022,3,138892
Manipur,kangpokpi district,2022,1,25589
Manipur,noney district,2022,1,4525
Manipur,imphal east district,2022,1,81134
Manipur,thoubal district,2022,1,38088
Manipur,kakching district,2022,1,17014
Manipur,jiribam district,2022,1,6842
Manipur,ukhrul district,2022,1,12728
Manipur,tamenglong district,2022,1,10719
Manipur,kamjong district,2022,1,2128
Manipur,chandel district,2022,1,8724
Manipur,bishnupur district,2022,1,36514
Manipur,senapati district,2022,1,2286
Manipur,pherzawl district,2022,1,918
Manipur,churachandpur district,2022,1,31533
Manipur,tengnoupal district,2022,1,8027
Manipur,imphal west district,2022,1,125131
Manipur,kangpokpi district,2021,4,24082
Manipur,noney district,2021,4,4235
Manipur,imphal east district,2021,4,76421
Manipur,thoubal district,2021,4,35832
Manipur,kakching district,2021,4,15985
Manipur,jiribam district,2021,4,6397
Manipur,ukhrul district,2021,4,11949
Manipur,tamenglong district,2021,4,10063
Manipur,kamjong district,2021,4,1996
Manipur,chandel district,2021,4,8184
Manipur,bishnupur district,2021,4,34316
Manipur,senapati district,2021,4,2157
Manipur,pherzawl district,2021,4,865
Manipur,churachandpur district,2021,4,29651
Manipur,tengnoupal district,2021,4,7557
Manipur,imphal west district,2021,4,118056
Manipur,kangpokpi district,2021,2,20703
Manipur,noney district,2021,2,3566
Manipur,imphal east district,2021,2,66388
Manipur,thoubal district,2021,2,31139
Manipur,kakching district,2021,2,13816
Manipur,jiribam district,2021,2,5468
Manipur,ukhrul district,2021,2,10142
Manipur,tamenglong district,2021,2,8580
Manipur,kamjong district,2021,2,1619
Manipur,chandel district,2021,2,6980
Manipur,bishnupur district,2021,2,29671
Manipur,senapati district,2021,2,1769
Manipur,pherzawl district,2021,2,663
Manipur,churachandpur district,2021,2,25573
Manipur,tengnoupal district,2021,2,6499
Manipur,imphal west district,2021,2,102833
Manipur,kangpokpi district,2021,3,22416
Manipur,noney district,2021,3,3902
Manipur,imphal east district,2021,3,71436
Manipur,thoubal district,2021,3,33478
Manipur,kakching district,2021,3,14924
Manipur,jiribam district,2021,3,5941
Manipur,ukhrul district,2021,3,11045
Manipur,tamenglong district,2021,3,9326
Manipur,kamjong district,2021,3,1791
Manipur,chandel district,2021,3,7597
Manipur,bishnupur district,2021,3,31996
Manipur,senapati district,2021,3,1958
Manipur,pherzawl district,2021,3,778
Manipur,churachandpur district,2021,3,27600
Manipur,tengnoupal district,2021,3,7055
Manipur,imphal west district,2021,3,110506
Manipur,kangpokpi district,2021,1,19239
Manipur,noney district,2021,1,3286
Manipur,imphal east district,2021,1,62004
Manipur,thoubal district,2021,1,29072
Manipur,kakching district,2021,1,12888
Manipur,jiribam district,2021,1,5045
Manipur,ukhrul district,2021,1,9372
Manipur,tamenglong district,2021,1,7960
Manipur,kamjong district,2021,1,1481
Manipur,chandel district,2021,1,6467
Manipur,bishnupur district,2021,1,27615
Manipur,senapati district,2021,1,1655
Manipur,pherzawl district,2021,1,607
Manipur,churachandpur district,2021,1,23827
Manipur,tengnoupal district,2021,1,6049
Manipur,imphal west district,2021,1,96101
Manipur,kangpokpi district,2018,4,4249
Manipur,noney district,2018,4,716
Manipur,imphal east district,2018,4,17777
Manipur,thoubal district,2018,4,8027
Manipur,kakching district,2018,4,3153
Manipur,jiribam district,2018,4,1393
Manipur,ukhrul district,2018,4,1842
Manipur,tamenglong district,2018,4,1712
Manipur,kamjong district,2018,4,290
Manipur,chandel district,2018,4,1342
Manipur,bishnupur district,2018,4,7049
Manipur,senapati district,2018,4,337
Manipur,pherzawl district,2018,4,68
Manipur,churachandpur district,2018,4,4951
Manipur,tengnoupal district,2018,4,1300
Manipur,imphal west district,2018,4,28383
Manipur,kangpokpi district,2018,2,2183
Manipur,noney district,2018,2,351
Manipur,imphal east district,2018,2,10390
Manipur,thoubal district,2018,2,4771
Manipur,kakching district,2018,2,1571
Manipur,jiribam district,2018,2,732
Manipur,ukhrul district,2018,2,905
Manipur,tamenglong district,2018,2,824
Manipur,kamjong district,2018,2,144
Manipur,chandel district,2018,2,706
Manipur,bishnupur district,2018,2,3751
Manipur,senapati district,2018,2,155
Manipur,pherzawl district,2018,2,38
Manipur,churachandpur district,2018,2,2362
Manipur,tengnoupal district,2018,2,631
Manipur,imphal west district,2018,2,16541
Manipur,kangpokpi district,2018,3,3073
Manipur,noney district,2018,3,504
Manipur,imphal east district,2018,3,13541
Manipur,thoubal district,2018,3,6112
Manipur,kakching district,2018,3,2326
Manipur,jiribam district,2018,3,1086
Manipur,ukhrul district,2018,3,1346
Manipur,tamenglong district,2018,3,1268
Manipur,kamjong district,2018,3,213
Manipur,chandel district,2018,3,962
Manipur,bishnupur district,2018,3,5106
Manipur,senapati district,2018,3,229
Manipur,pherzawl district,2018,3,51
Manipur,churachandpur district,2018,3,3420
Manipur,tengnoupal district,2018,3,1002
Manipur,imphal west district,2018,3,21696
Manipur,kangpokpi district,2018,1,1439
Manipur,noney district,2018,1,216
Manipur,imphal east district,2018,1,6759
Manipur,thoubal district,2018,1,2764
Manipur,kakching district,2018,1,915
Manipur,jiribam district,2018,1,460
Manipur,ukhrul district,2018,1,602
Manipur,tamenglong district,2018,1,550
Manipur,kamjong district,2018,1,108
Manipur,chandel district,2018,1,452
Manipur,bishnupur district,2018,1,2371
Manipur,senapati district,2018,1,85
Manipur,pherzawl district,2018,1,24
Manipur,churachandpur district,2018,1,1524
Manipur,tengnoupal district,2018,1,352
Manipur,imphal west district,2018,1,11304
Kerala,thiruvananthapuram district,2023,4,1334950
Kerala,kasaragod district,2023,4,392611
Kerala,malappuram district,2023,4,1160238
Kerala,pathanamthitta district,2023,4,367730
Kerala,wayanad district,2023,4,314903
Kerala,alappuzha district,2023,4,728812
Kerala,kozhikode district,2023,4,1181172
Kerala,kollam district,2023,4,847768
Kerala,thrissur district,2023,4,1036542
Kerala,palakkad district,2023,4,836952
Kerala,kannur district,2023,4,857051
Kerala,kottayam district,2023,4,685268
Kerala,ernakulam district,2023,4,1964544
Kerala,idukki district,2023,4,376433
Kerala,thiruvananthapuram district,2023,2,1241042
Kerala,kasaragod district,2023,2,365799
Kerala,malappuram district,2023,2,1082848
Kerala,pathanamthitta district,2023,2,340929
Kerala,wayanad district,2023,2,292600
Kerala,alappuzha district,2023,2,675625
Kerala,kozhikode district,2023,2,1102669
Kerala,kollam district,2023,2,786161
Kerala,thrissur district,2023,2,963142
Kerala,palakkad district,2023,2,777224
Kerala,kannur district,2023,2,798378
Kerala,kottayam district,2023,2,635322
Kerala,ernakulam district,2023,2,1826879
Kerala,idukki district,2023,2,348723
Kerala,thiruvananthapuram district,2023,3,1288756
Kerala,kasaragod district,2023,3,379477
Kerala,malappuram district,2023,3,1122286
Kerala,pathanamthitta district,2023,3,354481
Kerala,wayanad district,2023,3,304106
Kerala,alappuzha district,2023,3,702662
Kerala,kozhikode district,2023,3,1142968
Kerala,kollam district,2023,3,817493
Kerala,thrissur district,2023,3,1000321
Kerala,palakkad district,2023,3,807530
Kerala,kannur district,2023,3,828310
Kerala,kottayam district,2023,3,660585
Kerala,ernakulam district,2023,3,1897604
Kerala,idukki district,2023,3,362564
Kerala,thiruvananthapuram district,2023,1,1196164
Kerala,kasaragod district,2023,1,352199
Kerala,malappuram district,2023,1,1043945
Kerala,pathanamthitta district,2023,1,327848
Kerala,wayanad district,2023,1,281511
Kerala,alappuzha district,2023,1,649660
Kerala,kozhikode district,2023,1,1063764
Kerala,kollam district,2023,1,756282
Kerala,thrissur district,2023,1,927648
Kerala,palakkad district,2023,1,747944
Kerala,kannur district,2023,1,769407
Kerala,kottayam district,2023,1,611048
Kerala,ernakulam district,2023,1,1760620
Kerala,idukki district,2023,1,334683
Kerala,thiruvananthapuram district,2019,4,400110
Kerala,kasaragod district,2019,4,101775
Kerala,malappuram district,2019,4,333816
Kerala,pathanamthitta district,2019,4,100709
Kerala,wayanad district,2019,4,85420
Kerala,alappuzha district,2019,4,198940
Kerala,kozhikode district,2019,4,345534
Kerala,kollam district,2019,4,221687
Kerala,thrissur district,2019,4,302503
Kerala,palakkad district,2019,4,237650
Kerala,kannur district,2019,4,240296
Kerala,kottayam district,2019,4,197540
Kerala,ernakulam district,2019,4,633101
Kerala,idukki district,2019,4,104857
Kerala,thiruvananthapuram district,2019,2,288292
Kerala,kasaragod district,2019,2,73129
Kerala,malappuram district,2019,2,243384
Kerala,pathanamthitta district,2019,2,73032
Kerala,wayanad district,2019,2,60200
Kerala,alappuzha district,2019,2,139046
Kerala,kozhikode district,2019,2,251348
Kerala,kollam district,2019,2,152841
Kerala,thrissur district,2019,2,220648
Kerala,palakkad district,2019,2,174037
Kerala,kannur district,2019,2,172894
Kerala,kottayam district,2019,2,145387
Kerala,ernakulam district,2019,2,479320
Kerala,idukki district,2019,2,76609
Kerala,thiruvananthapuram district,2019,3,340900
Kerala,kasaragod district,2019,3,86660
Kerala,malappuram district,2019,3,282514
Kerala,pathanamthitta district,2019,3,85982
Kerala,wayanad district,2019,3,71761
Kerala,alappuzha district,2019,3,166845
Kerala,kozhikode district,2019,3,294333
Kerala,kollam district,2019,3,183743
Kerala,thrissur district,2019,3,259366
Kerala,palakkad district,2019,3,202761
Kerala,kannur district,2019,3,204129
Kerala,kottayam district,2019,3,169581
Kerala,ernakulam district,2019,3,553200
Kerala,idukki district,2019,3,89188
Kerala,thiruvananthapuram district,2019,1,239634
Kerala,kasaragod district,2019,1,59697
Kerala,malappuram district,2019,1,206857
Kerala,pathanamthitta district,2019,1,60107
Kerala,wayanad district,2019,1,49356
Kerala,alappuzha district,2019,1,114882
Kerala,kozhikode district,2019,1,212403
Kerala,kollam district,2019,1,125697
Kerala,thrissur district,2019,1,184516
Kerala,palakkad district,2019,1,145211
Kerala,kannur district,2019,1,143289
Kerala,kottayam district,2019,1,121975
Kerala,ernakulam district,2019,1,409812
Kerala,idukki district,2019,1,63188
Kerala,thiruvananthapuram district,2024,4,1445205
Kerala,malappuram district,2024,4,1493179
Kerala,pathanamthitta district,2024,4,407913
Kerala,wayanad district,2024,4,357580
Kerala,alappuzha district,2024,4,781471
Kerala,kozhikode district,2024,4,1375990
Kerala,kollam district,2024,4,953446
Kerala,kasargod district,2024,4,472310
Kerala,thrissur district,2024,4,1116356
Kerala,palakkad district,2024,4,939984
Kerala,kannur district,2024,4,970977
Kerala,kottayam district,2024,4,752578
Kerala,ernakulam district,2024,4,2185070
Kerala,idukki district,2024,4,437328
Kerala,thiruvananthapuram district,2024,2,1436717
Kerala,kasaragod district,2024,2,422342
Kerala,malappuram district,2024,2,1245343
Kerala,pathanamthitta district,2024,2,396481
Kerala,wayanad district,2024,2,339213
Kerala,alappuzha district,2024,2,786309
Kerala,kozhikode district,2024,2,1267997
Kerala,kollam district,2024,2,913913
Kerala,thrissur district,2024,2,1115980
Kerala,palakkad district,2024,2,902163
Kerala,kannur district,2024,2,921059
Kerala,kottayam district,2024,2,739199
Kerala,ernakulam district,2024,2,2114463
Kerala,idukki district,2024,2,407231
Kerala,thiruvananthapuram district,2024,3,1401819
Kerala,malappuram district,2024,3,1444707
Kerala,pathanamthitta district,2024,3,394853
Kerala,wayanad district,2024,3,346498
Kerala,alappuzha district,2024,3,758331
Kerala,kozhikode district,2024,3,1335361
Kerala,kollam district,2024,3,924587
Kerala,kasargod district,2024,3,457485
Kerala,thrissur district,2024,3,1082800
Kerala,palakkad district,2024,3,911039
Kerala,kannur district,2024,3,941166
Kerala,kottayam district,2024,3,729324
Kerala,ernakulam district,2024,3,2119728
Kerala,idukki district,2024,3,423915
Kerala,thiruvananthapuram district,2024,1,1385762
Kerala,kasaragod district,2024,1,407396
Kerala,malappuram district,2024,1,1204103
Kerala,pathanamthitta district,2024,1,382391
Kerala,wayanad district,2024,1,327109
Kerala,alappuzha district,2024,1,758068
Kerala,kozhikode district,2024,1,1225291
Kerala,kollam district,2024,1,881620
Kerala,thrissur district,2024,1,1077037
Kerala,palakkad district,2024,1,869821
Kerala,kannur district,2024,1,889736
Kerala,kottayam district,2024,1,712753
Kerala,ernakulam district,2024,1,2040327
Kerala,idukki district,2024,1,391882
Kerala,thiruvananthapuram district,2020,4,708948
Kerala,kasaragod district,2020,4,209440
Kerala,malappuram district,2020,4,619218
Kerala,pathanamthitta district,2020,4,192013
Kerala,wayanad district,2020,4,164709
Kerala,alappuzha district,2020,4,377772
Kerala,kozhikode district,2020,4,635320
Kerala,kollam district,2020,4,442546
Kerala,thrissur district,2020,4,548425
Kerala,palakkad district,2020,4,439597
Kerala,kannur district,2020,4,457911
Kerala,kottayam district,2020,4,357079
Kerala,ernakulam district,2020,4,1039584
Kerala,idukki district,2020,4,194607
Kerala,thiruvananthapuram district,2020,2,536574
Kerala,kasaragod district,2020,2,147502
Kerala,malappuram district,2020,2,445757
Kerala,pathanamthitta district,2020,2,140329
Kerala,wayanad district,2020,2,120305
Kerala,alappuzha district,2020,2,274531
Kerala,kozhikode district,2020,2,469436
Kerala,kollam district,2020,2,318727
Kerala,thrissur district,2020,2,403662
Kerala,palakkad district,2020,2,324519
Kerala,kannur district,2020,2,338685
Kerala,kottayam district,2020,2,265591
Kerala,ernakulam district,2020,2,798771
Kerala,idukki district,2020,2,144455
Kerala,thiruvananthapuram district,2020,3,624681
Kerala,kasaragod district,2020,3,180232
Kerala,malappuram district,2020,3,533108
Kerala,pathanamthitta district,2020,3,167320
Kerala,wayanad district,2020,3,142714
Kerala,alappuzha district,2020,3,330393
Kerala,kozhikode district,2020,3,554275
Kerala,kollam district,2020,3,385866
Kerala,thrissur district,2020,3,479671
Kerala,palakkad district,2020,3,384712
Kerala,kannur district,2020,3,400107
Kerala,kottayam district,2020,3,311954
Kerala,ernakulam district,2020,3,917356
Kerala,idukki district,2020,3,169911
Kerala,thiruvananthapuram district,2020,1,466301
Kerala,kasaragod district,2020,1,121264
Kerala,malappuram district,2020,1,387405
Kerala,pathanamthitta district,2020,1,118197
Kerala,wayanad district,2020,1,101733
Kerala,alappuzha district,2020,1,235048
Kerala,kozhikode district,2020,1,404139
Kerala,kollam district,2020,1,265751
Kerala,thrissur district,2020,1,349437
Kerala,palakkad district,2020,1,277861
Kerala,kannur district,2020,1,282719
Kerala,kottayam district,2020,1,229263
Kerala,ernakulam district,2020,1,716945
Kerala,idukki district,2020,1,122253
Kerala,thiruvananthapuram district,2022,4,1146770
Kerala,kasaragod district,2022,4,338388
Kerala,malappuram district,2022,4,1003617
Kerala,pathanamthitta district,2022,4,314210
Kerala,wayanad district,2022,4,270179
Kerala,alappuzha district,2022,4,622234
Kerala,kozhikode district,2022,4,1022289
Kerala,kollam district,2022,4,724767
Kerala,thrissur district,2022,4,889949
Kerala,palakkad district,2022,4,717320
Kerala,kannur district,2022,4,738843
Kerala,kottayam district,2022,4,585546
Kerala,ernakulam district,2022,4,1687311
Kerala,idukki district,2022,4,320679
Kerala,thiruvananthapuram district,2022,2,1041643
Kerala,kasaragod district,2022,2,309835
Kerala,malappuram district,2022,2,915204
Kerala,pathanamthitta district,2022,2,285622
Kerala,wayanad district,2022,2,246673
Kerala,alappuzha district,2022,2,563253
Kerala,kozhikode district,2022,2,932060
Kerala,kollam district,2022,2,657033
Kerala,thrissur district,2022,2,808727
Kerala,palakkad district,2022,2,653051
Kerala,kannur district,2022,2,673887
Kerala,kottayam district,2022,2,531625
Kerala,ernakulam district,2022,2,1531113
Kerala,idukki district,2022,2,292807
Kerala,thiruvananthapuram district,2022,3,1095580
Kerala,kasaragod district,2022,3,325218
Kerala,malappuram district,2022,3,961854
Kerala,pathanamthitta district,2022,3,301025
Kerala,wayanad district,2022,3,259233
Kerala,alappuzha district,2022,3,593932
Kerala,kozhikode district,2022,3,978992
Kerala,kollam district,2022,3,692226
Kerala,thrissur district,2022,3,851462
Kerala,palakkad district,2022,3,687131
Kerala,kannur district,2022,3,708205
Kerala,kottayam district,2022,3,560099
Kerala,ernakulam district,2022,3,1611052
Kerala,idukki district,2022,3,307968
Kerala,thiruvananthapuram district,2022,1,989791
Kerala,kasaragod district,2022,1,294943
Kerala,malappuram district,2022,1,871127
Kerala,pathanamthitta district,2022,1,271165
Kerala,wayanad district,2022,1,234308
Kerala,alappuzha district,2022,1,534116
Kerala,kozhikode district,2022,1,887215
Kerala,kollam district,2022,1,623472
Kerala,thrissur district,2022,1,768604
Kerala,palakkad district,2022,1,620428
Kerala,kannur district,2022,1,640842
Kerala,kottayam district,2022,1,504349
Kerala,ernakulam district,2022,1,1454447
